PC1,PC2,PC3,Y
-1.7432504301524236,1.853443788487366,0.5030145990786392,0
-1.9772147924826426,0.8775640012053587,1.604215816128187,1
0.6747784877093905,0.9258177995699277,-1.8584161459615425,1
0.9179581120253981,0.8012241838257719,1.2981908172199252,1
1.9847880677824183,-0.8389340205596028,-1.1388778248510736,1
2.278530999292373,0.7820333259314467,1.2632940231775076,1
1.5317057981323643,0.06810462750634586,1.437779842591112,1
4.693627867605998,-0.03268572447893822,0.8366933245488436,0
-2.0741333163636573,1.0519916680157804,-1.5486908345095045,0
3.258042056972045,0.16236657366747306,1.1420272522595785,1
-1.8655724819611978,1.3027336371435798,1.3096117289818747,1
3.1414336918129315,-0.9145727973105611,-1.2381270034985659,1
-2.282946347458149,0.8112434139126039,1.7213942034093854,1
3.1558332754520206,-0.27680802707893293,-1.6224538047857475,1
-1.6257372758579953,-3.0728664717758094,0.5709355862203619,0
-2.221976043096026,-2.2755532653194463,-1.4479742054462594,0
-1.8168993882691122,1.716098224418531,-1.8800526737616852,0
-1.8083387199199477,2.5842749057568577,0.5036556904546051,1
-1.9722124747308056,-1.8769525350259004,-1.6498452498687102,1
-1.8400847260456485,1.883602669053699,0.9068216030042491,1
-2.5489667636785764,0.28369238792446827,-1.0163819797260942,1
4.543739990976622,0.44667029431858696,-0.04932720873387681,1
0.32247437795136114,-1.4848660356397008,1.3519013149854784,1
-2.494347995276511,-2.8665058096214238,1.759071751658264,1
-2.288427344846247,0.6450846339383579,0.7197906033382299,0
-1.9675126484248522,1.5399778109950502,0.45067567160039806,1
5.209181825258849,-0.1363085353833052,-2.2883562777926865,0
-1.9000857175262023,1.3124598582425806,1.2621931341855421,1
-2.217172249928201,-2.615634595717098,0.5664824375548776,0
2.570049018882382,-0.31929260096839573,1.4521284688164882,1
-2.445737416577524,0.46588557626332205,-1.0552181038004416,1
-1.0265828082845754,-2.8416081657787755,1.1417841382101959,0
-2.438779974496243,-3.0449443445199282,-1.1559545139372236,1
0.6973894201401276,-2.9170409549638756,-1.520334880122137,1
-1.724978966913643,-0.8164345063901823,-1.676351497956272,1
3.637808406984812,0.02635522420722683,-1.948302407152939,1
3.6424259168656317,-0.3296563668636837,-1.7918589507596683,0
-1.4269810609321532,-0.5985445825679137,1.138925887616369,1
-0.04794572403066033,-3.033679292931016,-1.4958225916390926,1
-1.8307856538941496,1.1694371331456477,1.295204923209236,1
0.7315197454132334,0.7703649147583425,0.5311909753066307,1
4.108443111651253,-0.7136106749389655,0.5102908031644524,1
-1.5958297059478788,1.9145464481932586,0.9194006527778869,0
5.222518699037576,0.1143560384213376,0.861295656063016,0
-2.540100703043019,-3.0003727221668117,0.6877005666405832,1
3.6029742102142093,-0.29324165280051073,-1.6231317876800102,1
-2.1824045335240494,-2.759815778463068,0.6254833543639058,1
-1.8859030273196828,1.1195923389946143,0.5133457174458574,1
-1.8160121859091278,2.5838334844389004,-0.2555957100479635,1
-1.8363252633103797,-0.2577161812403427,0.2375652114952781,1
-1.8549934577920353,1.6617126749843243,-1.5302364058208395,0
-1.9153379066559735,1.4275727463746228,-1.442152646607452,1
-1.8437658973824602,1.7024205712112135,-1.581722223748513,1
-2.4751580358403995,0.3049605903322513,-1.1545918762372784,0
1.602705672177248,-0.30361267008924164,-1.0151953963452256,1
-2.640644085550678,-2.925266437024319,-1.3676906755146079,1
-1.7542918766914375,1.84235231370088,1.0643193430633242,1
1.6015841062136864,0.6467710836224081,-1.8638736672486826,0
2.3683868083863473,0.2294639380994197,-1.521323892622827,1
-1.8422098248722407,1.6348266502673456,1.2480397564314114,1
-2.2938479566020096,-2.484294663635937,1.4060879153095998,0
2.5457436976581755,0.02195985981084328,1.4825410559452883,1
2.0083986694604934,0.7746353054549533,1.2768028756838035,1
-1.3553738497140486,-2.829271914551548,0.5495359826522543,1
-1.8082892613960668,1.6333065064622647,0.954440365653316,0
-1.7981784923570765,-0.7449327619286485,-1.3792077622431598,1
2.665231047758894,0.2638534219640043,-1.6778942129059682,1
-2.389634953528667,0.8433621517491408,1.5358858929825019,1
-2.3229267189214897,0.69255764604165,0.8301757147959574,1
1.904756773496202,-0.2110493269340533,-1.1750722466979722,1
3.247538642375966,0.10418978175750285,-1.5383673055807954,1
-1.3856879556765198,-2.4171544395066324,-1.7552882283717008,0
-1.901599269565322,1.3978124369822724,0.5887438882198942,1
-1.8945748551626491,1.1873506893849735,1.3168164516897758,1
-2.5106501894557853,-2.8645122746497056,0.9879211790723018,1
-2.4929344239576547,-2.862784207061823,1.5745558182575545,1
-1.9071394882824664,1.648522288887643,0.448321992794174,1
0.6900186873523944,0.37245427020526134,-1.3151908862309383,1
4.113189384434722,-0.03385113513092272,1.1834867578190231,1
2.6156236994308575,0.20255506850892543,0.6220952030389285,1
-1.3942482108739946,-1.953405221443998,1.526940861772116,1
1.9417563604435266,0.5027585054525503,-1.3616138075917978,1
4.000924008147098,-1.4381496279272343,0.7309409541726846,1
-2.1096234612308957,-1.6270869260774385,-1.809094264678907,0
1.364657455635949,-0.7315343093799738,2.049302286346709,1
-1.8105369375350184,1.6024346521908555,0.4477965182894317,1
-2.694901602932194,-3.456171936476086,-1.0329036919010275,1
-1.9134757525463755,1.1462003253739956,0.6090645686177447,1
2.713964192720612,-0.12619934631536128,-1.513512645100379,1
4.618940104601295,-0.5472325144225044,0.2931191497326714,1
-1.9700521783543188,1.7360393743991367,-1.7174093625560558,0
-2.1102447046441566,-1.9635782204468877,-1.7546389178244828,1
2.9821910477980045,-0.1662262003755357,0.5763800359568378,1
4.375980978413864,-0.6751085296168005,1.012026169045025,1
-1.801213639687639,1.8073324363107839,0.14486097602356093,1
-1.8011009878293374,1.304968423366575,0.4875484061035167,1
0.6677222432403862,1.2882358098387474,0.010020055702322943,1
0.2784982553094786,-3.019163197112352,-1.6175228267499744,0
-2.0281321004803465,1.1227316979064352,-1.54233173882568,1
3.212700918248382,-0.23029133342349786,-1.3650338976357614,1
0.864729822430609,0.7810268575226329,1.569750659203242,1
4.23684586857677,0.22433118282827172,0.845575081591279,1
0.8669690233701728,0.4101305707571292,0.9281434997555057,1
-2.4065309699930424,0.3832794062956105,0.9047837526294815,1
-1.6842660589274536,1.8815873259382767,0.9834802527612818,1
4.271367633922954,0.3311702137939926,0.6940693275617057,1
-1.8541135999664253,1.5087984782487371,1.1827810509536092,1
3.315226774144978,0.6628356419921899,0.9539722809090905,1
4.3433161347376465,-0.28340426462311963,-1.8019586281503133,1
3.192741610081634,0.48188908953245013,-1.798601294800491,1
-0.6132229393651678,0.5384083305677085,1.165415204399924,0
-1.7214346315587923,1.8493888908442708,0.3851111517909349,1
1.951411696994271,0.6395747120155677,0.5879608820875305,1
-2.579595429321543,-3.2218064188900546,1.1497536495922722,1
4.698830450281502,0.71002938705814,0.047971464790744836,1
3.1445625342986,-0.4852260362174239,0.4869606147728129,0
-2.551964175895009,-3.0092037105519984,-1.1775174227643228,1
2.5782293536094882,-0.24053367095371905,1.378446349296305,1
-2.571861854216976,-2.859097078473251,-1.266347803993548,0
-2.655071646156246,-2.7118946341178725,-1.5302462687987817,0
-1.9383665162934185,1.517792426582684,-1.5309869275907724,1
3.995970813701462,-0.4602332856404695,1.187726283380186,1
-1.8205804200898803,1.5006170936177874,0.5052965200190294,1
-1.8911808805016053,1.983532682583473,0.9521710939093659,0
-2.045707730878936,0.8486262822087975,0.6550780163942638,0
2.903029439443002,0.35471938993137375,-1.7622379669463228,1
0.5817413154398934,0.8451659940936371,1.3013325103555005,0
-1.9256106915468703,1.6164945273198974,1.1616550507743673,1
4.144337766792848,0.13795824573859364,0.9124098509887195,1
2.983578114339188,-0.22063261700751327,1.496748126897475,1
-2.3634902842750836,0.8758313346348441,1.5818042355048771,1
5.398255582172145,-0.15404331932381096,-0.042425065082020756,0
-1.7943764485462825,1.7722906924241422,-1.6802551616261154,1
-2.0457168978021283,-1.879482718049336,1.009356994532422,1
-2.434669488531044,0.5008244396063465,-1.203047891097792,1
5.266828318356347,0.602181639912525,-0.3715091162564376,1
0.7026303354367502,-2.0116825972743895,-2.015965827529979,1
-2.573908861719285,-2.9303823919610092,0.957763739221691,1
3.810731670004078,-1.8559349279745134,-0.1270719860979675,1
-1.015210325981673,-2.789376951526678,1.7032524626738332,1
-1.9301311575185198,1.7854792421330703,-1.6867161506673287,1
-1.8848167077132802,1.598585108867888,0.3345857734448031,0
-1.226210388992312,-2.940455890897447,0.33129494162391604,0
-2.4949751761988037,-2.817337955933535,3.564749377227195,1
-1.8806210505746415,1.6082502186436294,-1.670692860357895,1
-2.4174122901809123,0.4959566199592569,-1.179276945936735,1
-1.9355203750619765,-1.6177939402928918,1.1730443722874977,1
4.407212357826041,0.6083268389146084,0.6865662346831161,1
2.079574983263023,0.44965255578138175,1.238651744815657,1
2.874689967618835,0.11736269445909811,0.43442892379762704,0
2.0979014157675526,-0.6567469643761096,-1.2171265632846575,1
-2.4542192798223894,1.01045022552289,-1.3994742836686775,1
-1.8128646612732013,1.3126716176568676,1.3930608441151557,1
-2.6035889977856903,-3.1310730579177637,0.8480595444897413,1
1.9264186407574584,0.09832306973663876,-1.4453597749263871,1
2.3291319368174253,0.859850602856173,1.2702465599708344,1
-1.8769567701863314,1.3961379433125825,-1.6960317073718025,1
-2.213045587361419,1.1656590876130573,0.8122369034759687,1
2.0121360587524406,-0.0628080167965144,0.8873168069173419,1
-0.6427855780416536,-3.5074968398924553,-1.290523999706443,1
0.6523707001909844,0.6153624619638556,1.492278696719716,1
-2.0917367549354933,0.9034743777723346,0.563084736823328,1
1.0413671987704982,0.18559651805339802,-1.2357004481391483,0
-0.648149235960241,1.4448089976904117,0.2494222327091124,0
2.2067241658171524,-0.0924628228134147,-1.448085160130003,1
-1.9680772433713907,0.9523018939881696,0.6765089822519614,1
-0.19800504734073826,1.307838842181669,-2.0395113529877125,0
-1.8288300988177992,1.9217985005981613,-0.0030772549915569457,0
1.9605648401960778,0.5540975831306969,1.2333055571768259,1
-2.07876777194427,1.0010446994157498,-1.4672075362129686,1
-2.444636100453583,-2.582817642935071,-1.478057396449467,0
-1.9144866310937823,1.4002529538900135,1.185148429262698,1
-2.4407113342631694,-2.6720947439374987,1.4787812134077014,0
1.2448055197328964,0.42025942822861184,1.3893001356228185,0
-1.6896031694080933,2.0502102257517785,1.183032009886515,1
3.129235824180707,-0.14895202896778956,0.5066612437088862,1
-1.8649508515028512,1.639221792114636,1.2551974806360444,1
3.8889025307258325,-0.2451948341930447,1.13649128642611,1
-0.57203980584841,-0.840720176537511,0.10142459256657442,0
-1.8897672422807994,1.6316815877866895,-1.5880950189352019,0
-1.6466538005072509,-0.41758725773247973,0.2879136673782604,0
-2.639678739678889,-2.9257832571869415,-1.1547897528868036,1
-1.861397918217715,1.6794976852187455,0.444336966680021,1
3.234579649144577,0.37617001703608566,1.0293901039814533,1
-2.0226764674182003,1.2487956405588196,-1.6589356905870751,1
4.571474045990493,-0.03544613212189193,1.0925961968037425,1
3.76941550085869,-0.04263094252111252,-1.8658788613355022,1
5.087617031905134,-1.5416976167376324,-1.991420578498176,0
-1.9677876516164083,1.3568716265161367,-1.6304154980390675,1
2.548645576818961,-0.07026289009710876,0.6016963998706998,1
3.307575352580882,-0.1852441197161843,0.475463590192264,1
-2.4724440908225147,0.5254426873761265,0.7667429350157144,1
-1.8844863932217968,1.7142401712122268,-1.9589836413489803,1
-1.9028424386964997,1.403438626317086,-1.7316744256105234,0
-2.5623355771481204,-2.7362851999790605,-1.2293233932113303,1
-1.8937793256759994,1.9403866906685152,1.0155971824290262,1
4.850214068067479,0.05610406843839602,-2.0445184510904686,1
-1.7508647644388398,-0.8091327769195478,-1.7120079156978576,1
-1.9745493176356024,-1.2843323049839266,-2.066212577477003,1
3.95228904516274,-0.46456040240043406,0.2465263420661647,1
-1.8441841434438841,1.6568785330387488,-1.6883007188932506,1
-2.741592645435622,-3.3432931475897285,0.8289822574382679,1
0.6921135352304564,0.36742046715247245,0.8823256751365032,1
-1.8523975646589341,1.8973767942699304,1.1463731141272915,0
-1.8589737409863494,1.6791341320423327,0.12668100551943576,1
-1.7736823150077923,1.9465745704707058,0.9796835887781614,0
1.0532614069150008,-0.3272974966535036,0.9199038926380017,1
-1.8285704857344403,1.838493352182734,0.951231893744477,1
3.3261810523001327,1.1861840631442908,0.7577282815083626,1
1.564824636623432,0.35298239894254446,-1.5150247671595505,1
-1.8829724395327503,1.3789190732263996,-1.728464528765545,1
-1.6786524075759286,1.9303560395022445,-2.008695261720722,0
-1.8516007725672585,1.9287266364504974,0.8622195192239167,1
2.328477755919881,-0.24683656307555926,1.4984834854595754,1
-0.8768172302990547,1.2773202098591145,0.8982758283882156,1
5.133266869227499,0.20901583001768112,0.572474199812967,1
-1.5865511520811046,2.1230083820220544,0.9625608589111548,0
1.8000101554937578,-0.23986377581113286,1.7502221726131268,1
4.925290957500432,-0.7672163558548806,-1.926640825726167,1
3.948939051357267,-1.1335691242543375,-1.6210597058219687,1
1.6093902061047702,-1.058717713779767,-0.7802447610714419,1
-0.6018132774555038,-2.47380218939141,1.2501883809507883,1
2.9210731287938847,-0.15081984366253157,1.2590976079642238,1
-1.7082913058832703,1.9130975759221898,1.0706099412328256,1
4.923955743088075,0.5829601708142573,-2.2005579959719825,1
0.7175620318519502,0.3983063023433585,0.7542593437971515,0
-0.8769305871312791,1.488878880414254,0.8539297126744355,1
0.27698093187272177,-1.8330925434113468,-1.6307429475720632,1
2.9833564653724283,0.19382055554605807,-1.6420968175106823,1
5.711414912325567,0.027156043364415156,0.65497347420413,1
-1.7350270334604985,1.6421402492957897,0.3360561576274287,1
5.013715244374568,-0.7165998691097748,-1.98146731340752,0
2.8929758759176636,-0.4399052978037471,-1.4858713845478264,1
-1.896275869648763,1.2919820301966707,0.3463955884054025,1
-1.6682020861139013,1.6291851203099013,0.41474128970816593,1
-1.8295968033298324,1.8223098783727583,-1.9303812517837853,0
1.6922133707045905,0.05544686387968231,-1.3879044800513984,1
3.4345911376787996,-0.2050324250047816,0.36362896864394006,1
-1.7766964443315918,0.9740419288595132,-1.2614980731160506,0
-1.941942113064707,1.7440876988732477,0.3047195997697835,1
2.7169344672998132,-0.17078213435288347,0.8035446891717276,1
1.5284687061038866,-0.3793624134878967,0.8677857562352649,1
-0.8157433228516064,0.4957502697587417,-1.535310980024207,0
0.3719516606419372,-2.7491444937790575,-1.6670647193840131,1
-2.3944967194468556,0.9081040920937973,-1.4331711935419642,1
-1.674780751800609,2.3158454190250155,-0.051836291959468345,1
0.9206528456187171,0.4394503599471421,1.7222850244014045,1
-0.8476428885877842,1.7066580269672238,0.7402535864628907,0
-0.4104762374722682,-2.985253571867493,1.2254058972772857,0
-2.068537223269963,0.5501034722697636,-1.2369731723038326,0
-2.6116979737708634,-2.5587020060266736,-1.5462322635110544,1
-1.090245805083457,-3.0656247812050754,-1.1534560180926805,1
-1.8956531851595337,1.729002143937001,0.40708440014442604,1
1.94913452251369,0.3952832980655656,-1.649336265892038,1
-2.4881505980049474,-2.0075146627311535,-1.7754406501509183,0
-0.17328029778013226,-3.3080559516596044,-1.357987422777856,1
-1.7808972138489731,1.95272903638772,0.7832958822997885,0
4.260474798988808,0.8658756625027033,0.72947655439326,1
1.6633433128244648,-0.7115417433881919,-1.0757428232087158,1
-1.0467969941886188,-2.3397748375060305,0.19974517776589995,0
-2.118828719107663,-1.9434023962856137,0.3900075358550988,1
3.8330896461559716,-0.16997696576621946,-1.5780126571568933,1
-2.5401338993285765,-3.265730923568581,-0.9514124454347072,1
2.02300999009544,0.8904643349193273,1.2213362090211006,1
-1.8597835124160542,1.768038685892593,-1.9292181118835379,0
-2.4754890549637287,-2.970013887143556,-1.0763705603013862,1
-1.825686392778643,1.795830502728885,0.9835923178698012,1
-2.0959247692363494,0.7724781824921838,0.8368218126603069,1
3.8581738810555786,-0.48183123005986006,-1.4898445543185885,1
-1.8911808805016053,1.983532682583473,0.9521710939093659,0
-0.9438886454872326,1.5959694377392186,0.018074628644868557,1
-2.1311737490150007,0.8207173240649923,-1.321490062488815,1
-2.5630718682129165,-3.060803612894646,0.8853199105335267,1
-2.132267622721915,-2.1584822245348785,1.1491761218338625,1
3.492028207363268,-0.8782239402525325,1.3338018391077033,0
-1.9167616285476536,1.7770642837263957,0.1378603151901361,0
-2.4838717367305776,0.6841724805780747,-1.4235579940163807,1
-2.419648234655404,0.7495299635912789,-1.1805544295494241,0
-1.881253432727212,1.6412184664847467,0.48400580954148875,1
0.48818737437402043,-0.18456521619338115,1.7626019850181132,0
0.2433524369008092,-2.919119814129594,-1.5473526032621179,1
-1.8210217647366038,2.3777234545047885,0.05322092074528066,0
-2.0048282296212885,1.215616109245026,0.6276211108028352,1
4.4073691814557305,-0.31738914479030855,1.241071174412356,1
1.7135208902820183,-0.6778687196973711,-0.9631703111803586,1
-1.3501860809536388,1.7174108683441829,-1.8626744067998486,1
-1.6314162695141337,-2.9977033248820057,-1.3812952312984943,0
3.939328547742188,0.24877227988370995,-1.735117574408803,1
4.861564560725317,-2.899538534070838,-1.3493472168505078,1
-1.6733381892625951,2.294509808433567,-0.03560128188534781,0
-1.7764380040578596,2.0375449668161636,-2.0140743749949874,1
4.064362349159232,-0.30200463050879955,0.457116069451151,1
-2.4162106439838906,-2.786181982275923,0.7256977549514367,0
0.2380121357486502,-2.3767004832865846,0.2347496039004015,0
2.1753029756228077,0.5472430277404174,0.3761608086660219,1
-1.8911808805016053,1.983532682583473,0.9521710939093659,0
0.5838829285236552,-1.284845947643817,-1.8420670652577673,1
4.593990010548899,-0.13431618829207298,-1.728300887412769,1
-1.545549733523356,-3.0993158021284763,1.3138581004227423,1
2.1395653244904493,0.5535173168823146,-1.5276351109845272,1
-1.832698485396095,1.7373636204187615,-1.7296068090573216,1
-2.523244991324342,-2.8777489268259497,0.7131119709675796,1
3.995454917431044,-1.6127674080885115,0.6691991446340578,1
-2.295509229145856,1.2336328808426373,1.2071941378828843,1
4.462989882711635,0.5046021950051556,-0.08168671092782592,1
-1.790187764568961,1.6576209421777015,0.36953945918563247,0
-2.3814251164751403,0.7953903896176548,1.4411380724068341,1
-1.8647019344303102,1.6766321005598321,0.30521995387271905,1
2.462053575557008,-0.6545792485859854,0.8216850770380237,0
0.7868692291189767,0.7355949951431155,0.7948162860957984,0
-2.362204836597714,0.9886110658376805,-1.4591311072109465,0
0.8967525711741124,-0.685421288121229,-0.9402715604772295,1
0.9007308570016803,0.6499941134733025,0.6303501514244825,1
2.043884639674232,-0.3188461389554126,-1.123053796173421,1
3.747085187467248,0.35479549006799815,-1.7602136617793982,1
-1.9863812159050966,-1.518202502254475,0.11064002918095828,0
2.1408801832264137,0.8989844209792193,0.9091535268777191,1
4.492460340867212,0.012782587770361287,-1.9532314217961466,1
-1.9078736415840862,1.8143971003946648,0.16006251056291299,0
-1.7219389151757305,2.057562376382022,0.9653211418656276,1
-0.601912211928197,1.6844005633385088,0.7118165654855432,1
-2.0797760733445285,0.7783158342212493,0.7997488051039989,1
-1.8446429065088616,2.0058563896262918,0.10457206702354785,1
4.242866663098871,-0.13241073500706765,0.24887475758571131,0
2.375691719751479,-0.03760366878320934,1.503937815146036,1
3.431660954018266,-0.30771446616661835,-1.910690811031602,1
-1.8256861347485853,1.7958284097966233,0.9836197168755303,0
1.1297719406651827,0.6676185427675405,1.2851880246543017,1
-1.807548563226749,2.167220703943059,0.9632246389686825,0
2.0892268404367167,0.3014043655503391,-1.5101499414549,1
-1.9263731690818515,1.9079616501456353,0.7877065866445365,0
-0.358485043595761,-3.5406978675972085,0.8952716664495938,1
-1.8225134266657235,1.667332650252956,1.112081742211725,1
-1.4185496267905504,-2.9003866566226324,-1.625357199013703,0
-1.89021329651547,1.711727675068417,-1.780307697967051,1
-0.12864148468672992,-2.9482221994950604,0.6552286352173711,1
0.04155530860825041,-0.7896566325270069,0.7666064353438665,1
-1.8639959763470233,1.636348553905395,0.5078041537082749,1
-1.8449210509199654,2.094045717762728,0.968764715368251,1
-1.466114822267653,0.561416183742693,1.3016327506391645,1
-1.804606402638913,1.8733617207243374,1.1671137214226568,1
1.182388589782337,-2.216749192118007,0.9035361165582309,1
-1.8764471092816302,1.556381333154136,0.33619562174167716,0
-1.968727040384211,1.5030853691786077,1.1877385762330546,1
-1.8901851012971376,1.586136410215832,-1.694632415571346,1
-2.428882461840676,0.5588120370324742,0.9327898915716887,1
-1.8764648337840018,1.684329016053339,1.2108145889015456,0
-2.3041952508778167,1.4872576921003997,1.0238485044880286,0
-1.890594045083672,1.192454497939099,-1.3990046526390347,1
-1.792452291306871,2.0367886900607015,0.28254559466864443,0
4.713415816729688,0.015478588827490675,-1.9758443892681457,1
-1.9016995996384032,1.631247820019059,-1.739070105317303,1
3.838042670800785,-1.6431123699760386,0.617959994120931,1
1.7033076523104491,0.23926863257112066,-1.4741405959711298,1
3.0773903521708736,0.4324947107311683,0.481484795241161,1
1.364657455635949,-0.7315343093799738,2.049302286346709,1
-1.9116003448824963,1.3575723145119385,1.2177417449367205,1
-1.7330065851921534,2.022621420106736,1.1131783281687073,0
-2.6629946742931105,-2.7497411315503717,-1.3395886400523482,0
2.0557284846917696,0.2866058499252536,1.3586369717556097,0
